id,created_at,bar_start,timeframe,slug,meta_timeframe,meta_checkpoint_minute,meta_bar_start_utc,meta_minutes_remaining,meta_data_age_s,meta_feeds_healthy_binance_spot,meta_feeds_healthy_binance_perp,meta_feeds_healthy_coinbase,meta_feeds_healthy_polymarket,meta_feeds_healthy_liq_stream,candle_state_open,candle_state_last,candle_state_high,candle_state_low,candle_state_cushion_usd,candle_state_cushion_sign,candle_state_cushion_atr1m,candle_state_expected_remaining_move_usd,candle_state_reachability_ratio,candle_state_high_low_position,candle_state_time_above_open_pct,candle_state_max_adverse_excursion_usd,flaa_depth_flip_path_usd,flaa_depth_continuation_usd,flaa_path_asymmetry_ratio,flaa_flip_path_consumed_180s_usd,flaa_flip_path_replenish_ratio,flaa_iceberg_refill_count,flaa_est_flow_to_flip_usd,flaa_flow_to_flip_minutes_at_current_rate,flaa_defended,tape_cvd_candle_usd,tape_cvd_delta_1m,tape_cvd_delta_3m,tape_cvd_slope_r2,tape_cvd_trajectory,tape_sweep_events_3m_buy_sweeps,tape_sweep_events_3m_sell_sweeps,tape_sweep_events_3m_largest_sweep_usd,tape_sweep_events_3m_largest_sweep_side,tape_sweep_events_3m_sweep_price_impact_bps,tape_efficiency_3m,tape_absorption_flag,tape_absorption_side,tape_absorption_strength,tape_large_print_net_3m_usd,perp_spot_divergence_basis_usd_now,perp_spot_divergence_basis_delta_3m,perp_spot_divergence_perp_cvd_minus_spot_cvd_5m_usd,perp_spot_divergence_leader_venue_3m,perp_spot_divergence_oi_delta_candle_pct,perp_spot_divergence_oi_price_regime,perp_spot_divergence_funding_rate,liquidations_nearest_liq_cluster_above_usd,liquidations_nearest_liq_cluster_below_usd,cross_venue_coinbase_premium_usd,cross_venue_coinbase_premium_slope_3m,cross_venue_venue_cvd_agreement,cross_venue_us_spot_leading,htf_context_trend_1h_dir,htf_context_trend_1h_adx,htf_context_trend_1h_price_vs_ema50,htf_context_vwap_stack_above_session_vwap,htf_context_vwap_stack_above_24h_vwap,htf_context_vwap_stack_vwap_compression,htf_context_key_levels_nearest_above_type,htf_context_key_levels_nearest_above_dist_usd,htf_context_key_levels_nearest_below_type,htf_context_key_levels_nearest_below_dist_usd,htf_context_key_levels_inside_value_area,polymarket_implied_prob_up,polymarket_implied_prob_5m_ago,polymarket_prob_momentum_5m,polymarket_yes_book_best_bid,polymarket_yes_book_best_ask,polymarket_yes_book_depth_usd_2c,polymarket_sharp_flow_flag,polymarket_model_vs_market_edge,empirical_prior_lookback_days,empirical_prior_bucket,empirical_prior_hold_rate,empirical_prior_n_samples,empirical_prior_hold_rate_minute11_same_bucket,empirical_prior_bucket_computed_at,ensemble_p_up,ensemble_conviction_tier,ensemble_tier_definition_high,ensemble_tier_definition_med,ensemble_tier_definition_low,ensemble_signal_agreement_count,ensemble_disagreement_index,ensemble_dominant_factors,ensemble_polymarket_edge_pct,outcome,,,,,,x
df0f8f3e-b383-429d-b6f9-608e2d2df73e,2026-06-16 02:51:00.545446+00,2026-06-16 02:45:00 UTC,15m,btc-updown-15m-1781577900,15m,6,2026-06-16 02:45:00 UTC,9,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,65878,65832.8,65887.82,65832.79,45,-1,1.319,103,0.44,0,0.259,-10,16816931,3792171,4.435,0,0,0,21021164,99,FALSE,-702021,-145276,-510042,0.941,accelerating_negative,2,5,97194,sell,1.21,4.803,FALSE,,0,-128033,-31.45,1.59,21379,none,0.017,neutral,-0.00003892,65850,65450,-40.02,0.044,-1,FALSE,up,31.029,0.829,FALSE,FALSE,1.097,round_66000,167.2,day_low,82.23,FALSE,0.295,0.525,-0.23,0.29,0.3,222,TRUE,-13.8,30,cushion_1.0-1.5atr__cvd3m_confirming__min6,0.6624,172,0.7912,1.78E+12,0.157,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""flaa_asymmetry"",""polymarket_momentum"",""tape_accelerating_negative""]",-13.8,down,,,,,,
1d72b1dd-0e5f-4c04-87d3-d4b9880f3e56,2026-06-16 02:46:00.454822+00,2026-06-16 02:45:00 UTC,15m,btc-updown-15m-1781577900,15m,1,2026-06-16 02:45:00 UTC,14,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,65878,65883.99,65887.82,65878,6,1,0.15,150,0.04,0.61,0.925,0,80455,1808231,0.044,0,0,0,100569,99,FALSE,-154339,-154498,-120513,,,0,0,,,,12.456,FALSE,,0,-124372,-29.04,-1.04,-291635,none,0.006,neutral,-0.00003947,66150,65850,-40.16,0.245,0,FALSE,up,31.029,0.977,FALSE,FALSE,1.071,round_66000,116.01,day_low,133.42,TRUE,0.525,,,0.52,0.53,507,,-7.4,30,cushion_<0.5atr__cvd3m_flat__min1,0.5413,290,0.5233,1.78E+12,0.4508,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,2_of_7,0.71,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-7.4,down,,,,,,
47164cc2-b349-41e5-b922-b2c4a6137e63,2026-06-16 02:41:00.540422+00,2026-06-16 02:30:00 UTC,15m,btc-updown-15m-1781577000,15m,11,2026-06-16 02:30:00 UTC,4,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,65776.01,65893.34,65928.86,65750.57,117,1,2.463,95,1.231,0.801,0.98,-25,25292053,51012901,0.496,0,0,0,31615066,70.731,FALSE,-1147787,249768,-52252,0.002,flattening_negative,1,0,104555,buy,0.61,10.035,FALSE,,0,0,-33.2,-0.95,1050992,none,0.004,neutral,-0.00003975,66150,65850,-40.15,5.311,0,FALSE,up,31.029,1.004,FALSE,FALSE,1.046,round_66000,106.66,day_low,142.77,TRUE,0.965,0.705,0.26,0.96,0.97,3744,FALSE,-2,30,cushion_>1.5atr__cvd3m_flat__min11,0.9027,412,,1.78E+12,0.9453,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""candle_cushion"",""polymarket_momentum"",""flaa_asymmetry""]",-2,up,,,,,,
efa4a801-12b6-4433-8489-b74abd6d8e23,2026-06-16 02:36:00.540449+00,2026-06-16 02:30:00 UTC,15m,btc-updown-15m-1781577000,15m,6,2026-06-16 02:30:00 UTC,9,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,65776.01,65828,65928.86,65750.57,52,1,0.96,163,0.32,0.434,0.965,-25,4875216,20183990,0.242,0,0,0,6094020,45.754,FALSE,-1217851,466596,-41691,0.047,flattening_negative,1,2,134074,buy,0.4,102.291,FALSE,,0,0,-29.35,2.37,8776604,none,-0.01,neutral,-0.00004103,65850,65450,-39.22,2.16,-1,FALSE,up,31.029,0.815,FALSE,FALSE,1.008,round_66000,172,day_low,77.43,FALSE,0.725,0.675,0.05,0.72,0.73,534,FALSE,-10.1,30,cushion_0.5-1.0atr__cvd3m_flat__min6,0.6083,132,0.6405,1.78E+12,0.6235,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""flaa_asymmetry"",""polymarket_momentum"",""htf_trend""]",-10.1,up,,,,,,
c1677181-d7a4-45b3-a0fc-443246191451,2026-06-16 02:31:00.446873+00,2026-06-16 02:30:00 UTC,15m,btc-updown-15m-1781577000,15m,1,2026-06-16 02:30:00 UTC,14,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,65776.01,65825.95,65825.95,65750.57,50,1,0.997,188,0.266,1,0.815,-25,4493458,21458077,0.209,0,0,0,5616823,1.519,FALSE,-1878855,-1878855,-3413642,,,3,1,729993,buy,1.47,0.239,TRUE,buy,0.023,-1548231,-32.7,10.87,-37440505,none,0.021,neutral,-0.00004218,65850,65450,-36.96,3.194,-1,FALSE,up,31.029,0.809,FALSE,FALSE,0.907,round_66000,174.05,day_low,75.38,FALSE,0.675,,,0.67,0.68,457,,-3.6,30,cushion_0.5-1.0atr__cvd3m_diverging__min1,0.6221,233,0.6702,1.78E+12,0.6387,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-3.6,up,,,,,,
10c096b9-4f74-45c5-b844-d8d116ea6fb7,2026-06-16 02:26:00.482833+00,2026-06-16 02:15:00 UTC,15m,btc-updown-15m-1781576100,15m,11,2026-06-16 02:15:00 UTC,4,0.7,TRUE,TRUE,TRUE,TRUE,FALSE,66065.07,66026.04,66160,66018.43,39,-1,1.217,64,0.608,0.054,0.43,-95,11708080,4194771,2.791,0,0,0,14635100,99,FALSE,-918694,4366,-161013,0.86,flattening_negative,2,1,82590,buy,0.91,8.782,FALSE,,0,0,-33.4,0.22,-15808355,none,-0.061,long_liquidation,-0.00004038,66150,65850,-37.98,4.337,-1,FALSE,up,31.029,1.387,FALSE,FALSE,0.629,poc_4h,261.46,day_low,7.61,TRUE,0.215,0.535,-0.32,0.21,0.22,165,,-12.5,30,cushion_1.0-1.5atr__cvd3m_confirming__min11,0.7899,144,,1.78E+12,0.0903,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""flaa_asymmetry"",""polymarket_momentum"",""candle_cushion""]",-12.5,down,,,,,,
1e5806ec-7417-4d88-9fef-78a823432332,2026-06-16 02:21:00.559245+00,2026-06-16 02:15:00 UTC,15m,btc-updown-15m-1781576100,15m,6,2026-06-16 02:15:00 UTC,9,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66065.07,66055.99,66160,66048.33,9,-1,0.233,117,0.078,0.069,0.758,-95,2767370,562983,4.916,0,0,0,3459213,99,FALSE,-583389,-54145,-595872,0.746,accelerating_negative,0,0,,,,7.194,FALSE,,0,0,-30.24,10.57,-10329794,none,-0.016,neutral,-0.00003921,66150,65850,-39.89,4.841,-1,FALSE,up,31.029,1.474,FALSE,FALSE,0.578,poc_4h,231.51,day_low,22.47,TRUE,0.535,0.615,-0.08,0.53,0.54,438,,-21,30,cushion_<0.5atr__cvd3m_confirming__min6,0.4953,186,0.6147,1.78E+12,0.3253,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""flaa_asymmetry"",""polymarket_momentum"",""tape_accelerating_negative""]",-21,down,,,,,,
fd9f45b8-9b88-4156-8274-de07230b481e,2026-06-16 02:16:00.523986+00,2026-06-16 02:15:00 UTC,15m,btc-updown-15m-1781576100,15m,1,2026-06-16 02:15:00 UTC,14,1.2,TRUE,TRUE,TRUE,TRUE,FALSE,66065.07,66090,66092,66065.07,25,1,0.62,150,0.166,0.926,1,0,2137418,9301836,0.23,0,0,0,2671773,0.668,FALSE,7656,7656,-13171,,,1,1,473041,buy,1.22,93.223,FALSE,,0,399297,-29.74,4.24,-41761244,none,0.008,neutral,-0.00003873,66150,65850,-39.75,-3.152,-1,FALSE,up,31.029,1.572,FALSE,FALSE,0.543,poc_4h,197.5,day_low,56.48,TRUE,0.625,,,0.62,0.63,749,,-7.8,30,cushion_0.5-1.0atr__cvd3m_flat__min1,0.5622,216,0.6405,1.78E+12,0.5467,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-7.8,down,,,,,,
c8171ace-82c6-4b0d-ba09-239f16936d70,2026-06-16 02:11:00.593153+00,2026-06-16 02:00:00 UTC,15m,btc-updown-15m-1781575200,15m,11,2026-06-16 02:00:00 UTC,4,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66346.51,66226.01,66367.69,66226,120,-1,4.105,59,2.052,0,0.272,-21,44575474,31093625,1.434,0,0,0,55719342,99,FALSE,-726602,-484918,-620119,0.127,flattening_negative,1,2,131536,sell,0.27,12.449,FALSE,,0,-161735,-36.26,-3.28,-9730098,none,0.049,new_shorts,-0.00003592,66300,66200,-46.29,-5.39,-1,FALSE,up,31.029,1.965,FALSE,FALSE,0.318,poc_4h,61.49,day_low,0.01,TRUE,,0.425,,,0.01,,FALSE,,30,cushion_>1.5atr__cvd3m_confirming__min11,0.9444,992,,1.78E+12,0.05,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_7,0.14,"[""candle_cushion"",""perp_new_shorts"",""flaa_asymmetry""]",,down,,,,,,
b522ab29-47f9-4041-85ae-459a4c06a9a6,2026-06-16 02:06:00.47904+00,2026-06-16 02:00:00 UTC,15m,btc-updown-15m-1781575200,15m,6,2026-06-16 02:00:00 UTC,9,0.7,TRUE,TRUE,TRUE,TRUE,FALSE,66346.51,66332.3,66361.65,66282,14,-1,0.564,76,0.188,0.632,0.339,-15,3895898,745745,5.224,0,0,0,4869872,99,FALSE,-101019,65072,-2544765,0.016,accelerating_negative,1,1,129149,sell,2.54,0.491,FALSE,,0,-1318412,-37.45,3.73,87038,none,0.037,new_shorts,-0.00003429,66450,66300,-42.23,0.853,-1,FALSE,up,31.029,2.272,FALSE,FALSE,0.292,session_vwap,12.66,prior_day_close,3.56,TRUE,0.425,0.385,0.04,0.42,0.43,418,FALSE,-21.5,30,cushion_0.5-1.0atr__cvd3m_confirming__min6,0.6691,179,0.6677,1.78E+12,0.2104,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""flaa_asymmetry"",""tape_accelerating_negative"",""perp_new_shorts""]",-21.5,down,,,,,,
35c7b405-6637-4d5d-b1eb-d4d70eef0393,2026-06-16 02:01:00.604673+00,2026-06-16 02:00:00 UTC,15m,btc-updown-15m-1781575200,15m,1,2026-06-16 02:00:00 UTC,14,0.7,TRUE,TRUE,TRUE,TRUE,FALSE,66346.51,66324.12,66346.52,66324.12,22,-1,1.064,79,0.284,0,0.068,0,7400779,1095081,6.758,0,0,0,9250973,99,FALSE,-39642,-39642,-90354,,,0,1,35805,sell,0.38,16.741,FALSE,,0,0,-41.98,-2.5,-1911034,none,0.005,neutral,-0.00003266,66450,66300,-44.29,2.723,0,FALSE,up,32.981,2.363,FALSE,FALSE,0.246,prior_day_close,4.62,poc_4h,36.62,TRUE,0.385,,,0.38,0.39,316,,-17.8,30,cushion_1.0-1.5atr__cvd3m_flat__min1,0.5917,84,0.7569,1.78E+12,0.2068,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""tape_sweeps"",""htf_trend""]",-17.8,down,,,,,,
619e1753-6208-4193-a7b3-21531368e00c,2026-06-16 01:56:00.548063+00,2026-06-16 01:45:00 UTC,15m,btc-updown-15m-1781574300,15m,11,2026-06-16 01:45:00 UTC,4,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,66359.23,66350,66418.01,66350,9,-1,0.412,45,0.206,0,0.947,-59,2476365,47543,52.087,0,0,0,3095456,99,FALSE,-912871,173674,-1640151,0.118,accelerating_negative,1,5,2176091,sell,1.1,1.214,FALSE,,0,-513339,-42.76,-6.3,3558087,none,0.009,neutral,-0.00003082,66450,66300,-45.26,-3.562,0,FALSE,up,32.981,2.327,TRUE,FALSE,0.217,vwap_24h,30.48,session_vwap,3.77,TRUE,0.355,0.765,-0.41,0.35,0.36,306,TRUE,-18.3,30,cushion_<0.5atr__cvd3m_confirming__min11,0.6124,144,,1.78E+12,0.1721,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""flaa_asymmetry"",""polymarket_momentum"",""tape_accelerating_negative""]",-18.3,down,,,,,,
f2669fff-52d0-4f82-85fb-2b1f63eab95d,2026-06-16 01:51:00.53994+00,2026-06-16 01:45:00 UTC,15m,btc-updown-15m-1781574300,15m,6,2026-06-16 01:45:00 UTC,9,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66359.23,66408.06,66408.07,66359.22,49,1,2.687,55,0.896,1,0.932,0,5791926,18359082,0.315,0,0,0,7239907,99,FALSE,636595,55059,358669,0.807,accelerating_positive,2,3,25006,sell,0.25,3.714,FALSE,,0,175641,-36.92,-0.67,4065456,none,-0.003,neutral,-0.00002958,66450,66300,-41,3.862,1,TRUE,up,32.981,2.488,TRUE,TRUE,0.241,day_high,55.2,vwap_24h,28.52,TRUE,0.765,0.535,0.23,0.76,0.77,833,FALSE,15.7,30,cushion_>1.5atr__cvd3m_confirming__min6,0.8601,922,0.9445,1.78E+12,0.922,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""polymarket_momentum"",""candle_cushion"",""flaa_asymmetry""]",15.7,down,,,,,,
02accb81-b44a-4ea2-82d6-46cd4fb90038,2026-06-16 01:46:00.450413+00,2026-06-16 01:45:00 UTC,15m,btc-updown-15m-1781574300,15m,1,2026-06-16 01:45:00 UTC,14,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66359.23,66368,66370,66359.22,9,1,0.471,70,0.126,0.814,0.6,0,662679,3684157,0.18,0,0,0,828349,99,FALSE,319028,319028,-190528,,,1,2,24555,sell,0.2,0.697,FALSE,,0,57391,-31.46,5.3,3256743,none,0,neutral,-0.00002901,66450,66300,-40.69,0.755,-1,FALSE,up,32.981,2.377,TRUE,FALSE,0.235,vwap_24h,9.65,session_vwap,27.45,TRUE,0.535,,,0.53,0.54,336,,-5.4,30,cushion_<0.5atr__cvd3m_diverging__min1,0.5394,343,0.5301,1.78E+12,0.4813,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""htf_trend"",""tape_sweeps""]",-5.4,down,,,,,,
98788fa6-e967-4e66-b803-477609b6ac2f,2026-06-16 01:41:00.526058+00,2026-06-16 01:30:00 UTC,15m,btc-updown-15m-1781573400,15m,11,2026-06-16 01:30:00 UTC,4,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66376.67,66402,66415.53,66370,25,1,1.224,41,0.612,0.703,0.756,-7,1882504,8769246,0.215,0,0,0,2353130,99,FALSE,48885,110737,100321,0.266,flat,1,2,24456,sell,0.26,3.475,FALSE,,0,188325,-39.35,-2.75,3336850,none,0.044,new_longs,-0.00002701,66450,66300,-45.28,-0.861,1,FALSE,up,32.981,2.471,TRUE,TRUE,0.172,day_high,61.26,vwap_24h,34.23,TRUE,0.785,0.505,0.28,0.78,0.79,892,FALSE,2.5,30,cushion_1.0-1.5atr__cvd3m_flat__min11,0.7639,83,,1.78E+12,0.8105,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""polymarket_momentum"",""flaa_asymmetry"",""candle_cushion""]",2.5,down,,,,,,
13b50e81-413e-4132-b1ac-011d637a8d8e,2026-06-16 01:36:00.488358+00,2026-06-16 01:30:00 UTC,15m,btc-updown-15m-1781573400,15m,6,2026-06-16 01:30:00 UTC,9,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,66376.67,66374,66415.53,66370,3,-1,0.11,73,0.037,0.088,0.788,-39,924828,33174,27.878,0,0,0,1156035,99,FALSE,-51391,-82571,-101976,0.083,flat,0,1,36868,sell,0.9,21.394,FALSE,,0,0,-41.36,0.2,-782764,none,0.026,neutral,-0.00002549,66450,66300,-43.34,2.442,-1,FALSE,up,32.981,2.393,TRUE,TRUE,0.159,day_high,89.26,vwap_24h,9.45,TRUE,0.505,0.605,-0.1,0.5,0.51,598,TRUE,-22.9,30,cushion_<0.5atr__cvd3m_flat__min6,0.5408,122,0.5233,1.78E+12,0.2759,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""flaa_asymmetry"",""polymarket_momentum"",""tape_flat""]",-22.9,down,,,,,,
1c42f258-516c-4c78-9bf0-225d728c0260,2026-06-16 01:31:00.539658+00,2026-06-16 01:30:00 UTC,15m,btc-updown-15m-1781573400,15m,1,2026-06-16 01:30:00 UTC,14,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,66376.67,66405.96,66405.96,66370,29,1,1.108,99,0.296,1,0.333,-7,2480826,10798478,0.23,0,0,0,3101032,99,FALSE,43098,43098,164999,,,2,0,43242,buy,0.7,9.795,FALSE,,0,0,-38.51,5.64,56881,none,0.014,neutral,-0.00002406,66450,66300,-43.63,1.255,1,TRUE,up,32.981,2.482,TRUE,TRUE,0.157,day_high,57.3,vwap_24h,42.75,TRUE,0.605,,,0.6,0.61,517,,16.7,30,cushion_1.0-1.5atr__cvd3m_confirming__min1,0.6527,250,0.7899,1.78E+12,0.7721,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_7,0.14,"[""tape_sweeps"",""flaa_asymmetry"",""cross_venue_flow""]",16.7,down,,,,,,
4bf4b8aa-3bee-4c03-a635-2157d43a10a1,2026-06-16 01:26:00.479483+00,2026-06-16 01:15:00 UTC,15m,btc-updown-15m-1781572500,15m,11,2026-06-16 01:15:00 UTC,4,1.2,TRUE,TRUE,TRUE,TRUE,FALSE,66285.14,66349.99,66367.29,66260.77,65,1,2.224,58,1.112,0.838,0.686,-24,10860002,26209888,0.414,0,0,0,13575002,99,FALSE,-2313767,-86592,127969,0.692,flattening_negative,0,1,125939,sell,0.9,11.429,FALSE,,0,0,-35.24,2.59,1061708,none,0.027,neutral,-0.00002385,66450,66300,-40.43,-0.336,1,FALSE,up,32.981,2.326,TRUE,FALSE,0.142,vwap_24h,10.74,session_vwap,13.29,TRUE,0.895,0.705,0.19,0.89,0.9,1092,FALSE,4.4,30,cushion_>1.5atr__cvd3m_flat__min11,0.9025,411,,1.78E+12,0.9394,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""candle_cushion"",""polymarket_momentum"",""tape_flattening_negative""]",4.4,up,,,,,,
1758298d-3b17-40c4-a496-99f23625ed3d,2026-06-16 01:21:00.602247+00,2026-06-16 01:15:00 UTC,15m,btc-updown-15m-1781572500,15m,6,2026-06-16 01:15:00 UTC,9,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66285.14,66331.99,66332,66260.77,47,1,1.475,95,0.492,1,0.407,-24,5530227,16806608,0.329,0,0,0,6912784,3.486,FALSE,-2358055,174224,-2433211,0.591,accelerating_negative,2,0,64260,buy,0.25,1.362,FALSE,,0,-1311497,-35.44,-3.6,-1765025,none,0.023,neutral,-0.00002406,66450,66300,-39.47,7.023,-1,FALSE,up,32.981,2.276,FALSE,FALSE,0.124,session_vwap,4.73,prior_day_close,3.25,TRUE,0.705,0.525,0.18,0.7,0.71,905,FALSE,2.8,30,cushion_1.0-1.5atr__cvd3m_diverging__min6,0.6865,101,0.7351,1.78E+12,0.7325,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_8,0.5,"[""polymarket_momentum"",""flaa_asymmetry"",""candle_cushion""]",2.8,up,,,,,,
f9816304-e225-49fe-83b9-e6f7b1ee1414,2026-06-16 01:16:00.541777+00,2026-06-16 01:15:00 UTC,15m,btc-updown-15m-1781572500,15m,1,2026-06-16 01:15:00 UTC,14,1.2,TRUE,TRUE,TRUE,TRUE,FALSE,66285.14,66290,66290,66280,5,1,0.175,104,0.047,1,0.222,-5,836761,1718985,0.487,0,0,0,1045951,6.899,FALSE,-863,-863,-125617,,,0,0,,,,1.054,FALSE,,0,0,-32.64,-0.09,-1124471,none,-0.006,neutral,-0.00002282,66300,66200,-43.19,2.46,0,TRUE,up,32.981,2.16,FALSE,FALSE,0.04,prior_day_close,38.74,day_low,48,TRUE,0.525,,,0.52,0.53,699,,-1.3,30,cushion_<0.5atr__cvd3m_flat__min1,0.5398,289,0.5233,1.78E+12,0.512,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-1.3,up,,,,,,
b3cc4703-7eef-4374-8912-1f431cb99132,2026-06-16 01:11:00.562432+00,2026-06-16 01:00:00 UTC,15m,btc-updown-15m-1781571600,15m,11,2026-06-16 01:00:00 UTC,4,1.4,TRUE,TRUE,TRUE,TRUE,FALSE,66250,66315.99,66362.65,66248.93,66,1,1.905,69,0.953,0.59,0.971,-1,10457198,26894528,0.389,0,0,0,13071498,99,FALSE,596648,154972,903997,0.397,accelerating_positive,2,6,108032,buy,0.7,1.321,FALSE,,0,237337,-38.94,-3.01,3384923,none,0.023,neutral,-0.0000219,66450,66300,-43.37,4.324,1,TRUE,up,32.981,2.232,FALSE,FALSE,0.022,prior_day_close,12.75,day_low,73.99,TRUE,0.885,0.835,0.05,0.88,0.89,723,FALSE,6.5,30,cushion_>1.5atr__cvd3m_confirming__min11,0.9446,994,,1.78E+12,0.95,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""candle_cushion"",""flaa_asymmetry"",""empirical_prior""]",6.5,up,,,,,,
37c73d8e-53e7-472c-9e4c-3172455d90ac,2026-06-16 01:06:00.537005+00,2026-06-16 01:00:00 UTC,15m,btc-updown-15m-1781571600,15m,6,2026-06-16 01:00:00 UTC,9,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66250,66325.63,66333.87,66248.93,76,1,2.555,89,0.852,0.903,0.945,-1,15698922,30770511,0.51,0,0,0,19623652,99,FALSE,-143266,-19422,-15257,0.488,flat,0,0,,,,167.909,FALSE,,0,0,-36.09,2.26,2484707,none,-0.018,neutral,-0.00002133,66450,66300,-40.8,0.682,-1,FALSE,up,32.981,2.259,FALSE,FALSE,0.021,prior_day_close,3.11,day_low,83.63,TRUE,0.855,0.595,0.26,0.85,0.86,1038,FALSE,0.7,30,cushion_>1.5atr__cvd3m_flat__min6,0.7727,316,0.9025,1.78E+12,0.8616,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""polymarket_momentum"",""candle_cushion"",""flaa_asymmetry""]",0.7,up,,,,,,
81f9a2e0-1b36-4900-8ec4-df4e25d7d100,2026-06-16 01:01:00.489626+00,2026-06-16 01:00:00 UTC,15m,btc-updown-15m-1781571600,15m,1,2026-06-16 01:00:00 UTC,14,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,66250,66266.01,66280,66248.93,16,1,0.511,117,0.137,0.55,0.698,-1,1324883,5186789,0.255,0,0,0,1656104,12.741,FALSE,-15783,-15783,-528509,,,1,1,269740,sell,0.8,0.752,TRUE,buy,0.181,-253096,-38.65,6.9,-3347152,none,-0.007,neutral,-0.0000213,66300,66200,-42.92,-2.08,0,FALSE,up,35.084,2.183,FALSE,FALSE,0.074,prior_day_close,62.73,day_low,24.01,TRUE,0.625,,,0.62,0.63,343,,-0.1,30,cushion_0.5-1.0atr__cvd3m_diverging__min1,0.6182,233,0.6678,1.78E+12,0.6239,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-0.1,up,,,,,,
11677de4-a22c-42de-9b69-7b49e39323fc,2026-06-16 00:56:00.579186+00,2026-06-16 00:45:00 UTC,15m,btc-updown-15m-1781570700,15m,11,2026-06-16 00:45:00 UTC,4,1.2,TRUE,TRUE,TRUE,TRUE,FALSE,66414.53,66308,66435.99,66292,107,-1,3.228,66,1.614,0.111,0.226,-21,45686629,24533322,1.862,0,0,0,57108286,99,FALSE,-7511960,-188393,22489,0.674,flattening_negative,1,1,90495,buy,0.62,41.578,FALSE,,0,0,-40.24,1.21,-1854278,none,0.076,new_shorts,-0.00001818,66450,66300,-44.85,-2.194,1,FALSE,up,35.084,2.228,FALSE,FALSE,0.121,prior_day_close,20.74,day_low,66,TRUE,0.025,0.075,-0.05,0.02,0.03,88,,2.5,30,cushion_>1.5atr__cvd3m_flat__min11,0.9023,410,,1.78E+12,0.05,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""candle_cushion"",""flaa_asymmetry"",""polymarket_momentum""]",2.5,down,,,,,,
